Previsão,Real
11441.259896729338,9000.0
4487.240300850715,4950.0
2597.1734363298597,4300.0
3025.113103768544,3500.0
3595.6993270201233,1895.0
2347.5419636572938,1525.0
2525.8501584234123,1800.0
4094.962272365255,3431.0
3417.391132254005,11250.0
2882.4665479556493,2800.0
2062.248852031504,1600.0
6127.675692699006,11250.0
3417.391132254005,3000.0
2739.8199921427545,1200.0
1776.9557404057146,2413.0
1812.6173793589383,1500.0
3809.6691607394655,2400.0
6448.63044327802,12500.0
2918.128186908873,2800.0
7197.524861295717,4500.0
12154.492675793812,11000.0
3488.714410160452,4500.0
2739.8199921427545,3120.0
3203.4212985346626,2850.0
2062.248852031504,1490.0
2276.2186857508464,1350.0
3488.714410160452,3980.0
2454.526880516965,5000.0
3239.0829374878863,3800.0
5378.781274681309,9000.0
3702.6842438797944,3500.0
2347.5419636572938,2700.0
3096.4363816749915,3350.0
4023.6389944588077,4000.0
1990.9255741250568,1950.0
1812.6173793589383,1000.0
1919.6022962186094,1530.0
3417.391132254005,3000.0
4879.518329336177,6000.0
1990.9255741250568,1800.0
4558.563578757163,8000.0
2525.8501584234123,2000.0
3488.714410160452,6000.0
2276.2186857508464,1980.0
2276.2186857508464,5500.0
2097.910490984728,1480.0
2062.248852031504,1700.0
3132.098020628215,6550.0
2169.2337688911753,1247.0
1919.6022962186094,3000.0
1990.9255741250568,1200.0
3096.4363816749915,1882.0
2597.1734363298597,2400.0
2169.2337688911753,1500.0
3167.759659581439,4500.0
3060.774742721768,3300.0
1955.263935171833,1340.0
4629.88685666361,6500.0
2204.895407844399,1800.0
2989.4514648153204,3200.0
2133.5721299379516,1800.0
3738.345882833018,2400.0
2026.5872130782805,1800.0
2311.88032470407,1575.0
2026.5872130782805,1800.0
2668.496714236307,1950.0
2525.8501584234123,4850.0
1669.9708235460434,3800.0
4273.270467131373,4600.0
1812.6173793589383,1085.0
2062.248852031504,1775.0
2775.481631095978,1785.0
2953.7898258620967,3808.0
2240.5570467976227,2200.0
2953.7898258620967,1800.0
1812.6173793589383,730.0
2240.5570467976227,2000.0
2739.8199921427545,2400.0
2490.1885194701886,4100.0
2454.526880516965,1100.0
2775.481631095978,1370.0
2133.5721299379516,1360.0
2918.128186908873,1300.0
2846.8049090024256,3980.0
2668.496714236307,1200.0
3060.774742721768,2000.0
2383.2036026105175,1200.0
2561.511797376636,1500.0
3524.376049113676,2800.0
8588.328780471442,5500.0
2525.8501584234123,916.0
3346.0678543475574,2426.0
2169.2337688911753,4000.0
4558.563578757163,5850.0
4487.240300850715,5000.0
5735.397664213546,6499.0
3132.098020628215,2550.0
3167.759659581439,2500.0
2311.88032470407,2250.0
3239.0829374878863,1200.0
2169.2337688911753,2000.0
2882.4665479556493,2000.0
2133.5721299379516,950.0
2882.4665479556493,2272.0
3167.759659581439,1450.0
10870.673673477759,10000.0
2133.5721299379516,3200.0
3524.376049113676,1600.0
2989.4514648153204,2600.0
1776.9557404057146,2430.0
3702.6842438797944,2500.0
4344.593745037821,3300.0
1812.6173793589383,2700.0
2097.910490984728,1700.0
2169.2337688911753,1600.0
2668.496714236307,1300.0
3417.391132254005,2400.0
3167.759659581439,3300.0
2953.7898258620967,2400.0
2133.5721299379516,1560.0
2204.895407844399,1572.0
2062.248852031504,2210.0
3381.729493300781,1955.0
4023.6389944588077,5500.0
1955.263935171833,1980.0
7126.201583389269,4725.0
2418.865241563741,3200.0
2597.1734363298597,1300.0
2240.5570467976227,2500.0
13580.95823392276,15000.0
1990.9255741250568,1346.0
2026.5872130782805,1450.0
2775.481631095978,1400.0
3239.0829374878863,2700.0
2846.8049090024256,2200.0
3060.774742721768,2250.0
3239.0829374878863,2000.0
4915.1799682894,4280.0
3132.098020628215,4471.0
3417.391132254005,3000.0
7161.863222342494,6000.0
2347.5419636572938,1995.0
2169.2337688911753,3500.0
1598.647545639596,2100.0
3274.74457644111,1850.0
1955.263935171833,2350.0
6305.983887465125,9500.0
6626.938638044137,3100.0
2240.5570467976227,1850.0
2454.526880516965,5830.0
3239.0829374878863,3940.0
2597.1734363298597,1100.0
2276.2186857508464,2900.0
5236.134718868414,2725.0
3417.391132254005,3200.0
2739.8199921427545,2100.0
2525.8501584234123,1500.0
2775.481631095978,1400.0
3774.007521786242,15000.0
2525.8501584234123,3000.0
2811.143270049202,2000.0
2918.128186908873,1647.0
3060.774742721768,7000.0
3595.6993270201233,4500.0
2026.5872130782805,1380.0
3667.0226049265707,3700.0
3025.113103768544,2620.0
2097.910490984728,2800.0
2632.8350752830834,2000.0
2882.4665479556493,2200.0
1848.279018312162,1500.0
3952.3157165523603,2800.0
2169.2337688911753,1300.0
2347.5419636572938,2496.0
2668.496714236307,4400.0
3096.4363816749915,3800.0
3239.0829374878863,1300.0
3702.6842438797944,2150.0
3310.4062153943337,1600.0
2668.496714236307,1350.0
2882.4665479556493,2100.0
3025.113103768544,1800.0
3880.992438645913,9200.0
2454.526880516965,1400.0
3595.6993270201233,2750.0
1669.9708235460434,1350.0
3239.0829374878863,2188.0
2704.1583531895308,1650.0
3809.6691607394655,9000.0
4094.962272365255,3800.0
3167.759659581439,5700.0
2597.1734363298597,2000.0
2490.1885194701886,3400.0
2525.8501584234123,2712.0
1990.9255741250568,1500.0
2169.2337688911753,3850.0
4201.947189224926,5500.0
2561.511797376636,1790.0
2597.1734363298597,3000.0
3060.774742721768,2000.0
3488.714410160452,2500.0
3203.4212985346626,2400.0
2276.2186857508464,1700.0
3239.0829374878863,1700.0
2739.8199921427545,1200.0
2454.526880516965,1800.0
1990.9255741250568,1500.0
1562.9859066863723,2500.0
2026.5872130782805,1275.0
12475.447426372826,15000.0
1955.263935171833,1250.0
6163.33733165223,6500.0
2062.248852031504,1450.0
2846.8049090024256,1600.0
3274.74457644111,6300.0
2775.481631095978,2450.0
9658.177949068153,5250.0
4736.871773523282,3900.0
11298.613340916443,8000.0
4986.503246195847,6000.0
2204.895407844399,1000.0
2240.5570467976227,2350.0
6163.33733165223,7500.0
8267.374029892428,3200.0
3167.759659581439,1950.0
2454.526880516965,1890.0
5200.473079915189,9000.0
4665.548495616835,2456.0
3524.376049113676,3370.0
2739.8199921427545,1500.0
4415.917022944268,3500.0
2169.2337688911753,1734.0
3203.4212985346626,6500.0
2668.496714236307,1200.0
1990.9255741250568,1990.0
2097.910490984728,1200.0
2846.8049090024256,2230.0
3203.4212985346626,1800.0
4879.518329336177,4000.0
2918.128186908873,3000.0
2739.8199921427545,2300.0
2775.481631095978,3184.0
8231.712390939205,12000.0
1812.6173793589383,1400.0
2597.1734363298597,1400.0
1812.6173793589383,2424.0
3595.6993270201233,3650.0
5450.104552587756,10960.0
3524.376049113676,5200.0
3524.376049113676,2500.0
3381.729493300781,1500.0
2240.5570467976227,1850.0
3524.376049113676,2005.0
3060.774742721768,3100.0
2668.496714236307,2830.0
2418.865241563741,1260.0
2454.526880516965,2050.0
2418.865241563741,2000.0
2525.8501584234123,4840.0
2525.8501584234123,2705.0
3381.729493300781,1550.0
2169.2337688911753,730.0
7161.863222342494,8000.0
2668.496714236307,3600.0
1634.3091845928197,2500.0
4308.932106084598,2632.0
4665.548495616835,3702.0
2882.4665479556493,2200.0
3239.0829374878863,2220.0
2775.481631095978,2500.0
4023.6389944588077,3500.0
4915.1799682894,1500.0
2204.895407844399,5000.0
3952.3157165523603,3690.0
5057.826524102295,7100.0
8588.328780471442,3900.0
3203.4212985346626,2170.0
5200.473079915189,2000.0
10014.79433860039,8000.0
2418.865241563741,2000.0
5200.473079915189,7760.0
2169.2337688911753,1330.0
2632.8350752830834,2037.0
3381.729493300781,2900.0
2347.5419636572938,1800.0
2525.8501584234123,1900.0
2775.481631095978,1750.0
9444.20811534881,6000.0
2347.5419636572938,1420.0
2918.128186908873,1766.0
3595.6993270201233,6000.0
8730.975336284337,11630.0
1883.9406572653857,1287.0
2597.1734363298597,1033.0
3060.774742721768,3000.0
2240.5570467976227,1955.0
3239.0829374878863,2750.0
2454.526880516965,2300.0
3167.759659581439,4000.0
2882.4665479556493,4230.0
3025.113103768544,2730.0
2989.4514648153204,4000.0
2240.5570467976227,2100.0
2490.1885194701886,2785.0
1562.9859066863723,2300.0
2775.481631095978,2462.0
1990.9255741250568,1550.0
2311.88032470407,1600.0
3239.0829374878863,1266.0
2169.2337688911753,1400.0
2953.7898258620967,2000.0
5093.488163055519,3200.0
2811.143270049202,1765.0
3595.6993270201233,3800.0
3595.6993270201233,4993.0
3738.345882833018,3300.0
1955.263935171833,700.0
2918.128186908873,3600.0
2169.2337688911753,2200.0
4308.932106084598,13130.0
9016.268447910126,15000.0
3381.729493300781,2680.0
1741.2941014524908,2000.0
4308.932106084598,10000.0
2240.5570467976227,2295.0
2347.5419636572938,1535.0
2704.1583531895308,3200.0
2097.910490984728,1995.0
2169.2337688911753,2200.0
2668.496714236307,3100.0
9800.824504881048,10000.0
2882.4665479556493,2100.0
2311.88032470407,1100.0
2597.1734363298597,1700.0
